DocumentType;Country;Language;ISIN;DocumentConstraint;RecordDate;ChangeDate;Url;FileSize;Checksum;DisseminationRecipient
MR;GB;en;GB0001529345;RES;30/04/2020;03/06/2020;https://api.fundinfo.com/document/88c8dda305b9ebb186ef46b16d9dd52f_590595/MR_GB_en_GB0001529345_RES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;590595;88c8dda305b9ebb186ef46b16d9dd52f;
MR;GB;en;GB0001529345;YES;30/04/2020;04/06/2020;https://api.fundinfo.com/document/08e7095d499ad918cb2547a725c30f4e_395642/MR_GB_en_GB0001529345_YES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;395642;08e7095d499ad918cb2547a725c30f4e;
KID;GB;en;GB0001529345;YES;24/01/2020;31/01/2020;https://api.fundinfo.com/document/66112871e092c2c0a295ee0f716794fa_311020/KID_GB_en_GB0001529345_YES_2020-01-24.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;311020;66112871e092c2c0a295ee0f716794fa;
KID;GB;en;GB0001529568;YES;07/02/2020;14/02/2020;https://api.fundinfo.com/document/f59680f6947edbde85b9ed6b2606fe43_309460/KID_GB_en_GB0001529568_YES_2020-02-07.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;309460;f59680f6947edbde85b9ed6b2606fe43;
MR;GB;en;GB0001529568;RES;30/04/2020;03/06/2020;https://api.fundinfo.com/document/580b1b19951126919f365b52a7b6040a_447870/MR_GB_en_GB0001529568_RES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;447870;580b1b19951126919f365b52a7b6040a;
MR;GB;en;GB0001529568;YES;30/04/2020;04/06/2020;https://api.fundinfo.com/document/ff6565bb8c0da8fae01c8d1bdc35bd46_275581/MR_GB_en_GB0001529568_YES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;275581;ff6565bb8c0da8fae01c8d1bdc35bd46;
SID;GB;en;GB0001529568;YES;01/09/2016;04/10/2017;https://api.fundinfo.com/document/97a52bb39a5b35de016f583d771d6c83_120701/SID_GB_en_GB0001529568_YES_2016-09-01.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;120701;97a52bb39a5b35de016f583d771d6c83;
KID;GB;en;GB0001529675;YES;06/03/2020;11/03/2020;https://api.fundinfo.com/document/b93fceb035240696fd6a00711a666e4d_311129/KID_GB_en_GB0001529675_YES_2020-03-06.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;311129;b93fceb035240696fd6a00711a666e4d;
MR;GB;en;GB0001529675;RES;30/04/2020;03/06/2020;https://api.fundinfo.com/document/f78c18d6863368ea386866d07e9318fc_440319/MR_GB_en_GB0001529675_RES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;440319;f78c18d6863368ea386866d07e9318fc;
MR;GB;en;GB0001529675;YES;30/04/2020;04/06/2020;https://api.fundinfo.com/document/cb2e92158d72ce82683b36d9749498a5_268541/MR_GB_en_GB0001529675_YES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;268541;cb2e92158d72ce82683b36d9749498a5;
SID;GB;en;GB0001529675;YES;01/09/2016;04/10/2017;https://api.fundinfo.com/document/97a52bb39a5b35de016f583d771d6c83_120701/SID_GB_en_GB0001529675_YES_2016-09-01.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;120701;97a52bb39a5b35de016f583d771d6c83;
KID;GB;en;GB0001529782;YES;07/02/2020;14/02/2020;https://api.fundinfo.com/document/e9ad25eaede317905d760bfa0ac20e62_310655/KID_GB_en_GB0001529782_YES_2020-02-07.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;310655;e9ad25eaede317905d760bfa0ac20e62;
MR;GB;en;GB0001529782;RES;30/04/2020;03/06/2020;https://api.fundinfo.com/document/16f962995cba410c9b7df4c0cd962ced_519892/MR_GB_en_GB0001529782_RES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;519892;16f962995cba410c9b7df4c0cd962ced;
MR;GB;en;GB0001529782;YES;30/04/2020;04/06/2020;https://api.fundinfo.com/document/f0ea943d1dd9a506ece6a953d7c503c6_283415/MR_GB_en_GB0001529782_YES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;283415;f0ea943d1dd9a506ece6a953d7c503c6;
SID;GB;en;GB0001529782;YES;01/09/2016;04/10/2017;https://api.fundinfo.com/document/97a52bb39a5b35de016f583d771d6c83_120701/SID_GB_en_GB0001529782_YES_2016-09-01.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;120701;97a52bb39a5b35de016f583d771d6c83;
KID;GB;en;GB0001530129;YES;31/01/2020;07/02/2020;https://api.fundinfo.com/document/4896a22edbb920bcc7eb9aae174d584e_310356/KID_GB_en_GB0001530129_YES_2020-01-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;310356;4896a22edbb920bcc7eb9aae174d584e;
SID;GB;en;GB0001530129;YES;01/09/2016;04/10/2017;https://api.fundinfo.com/document/97a52bb39a5b35de016f583d771d6c83_120701/SID_GB_en_GB0001530129_YES_2016-09-01.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;120701;97a52bb39a5b35de016f583d771d6c83;
MR;GB;en;GB0001530129;RES;30/04/2020;03/06/2020;https://api.fundinfo.com/document/b3f78b44eb86d9c64e56b919aa251c80_604557/MR_GB_en_GB0001530129_RES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;604557;b3f78b44eb86d9c64e56b919aa251c80;
MR;GB;en;GB0001530129;YES;30/04/2020;04/06/2020;https://api.fundinfo.com/document/6aa54d7dda8bf6799f53cf60948fbcb3_371118/MR_GB_en_GB0001530129_YES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;371118;6aa54d7dda8bf6799f53cf60948fbcb3;
KID;GB;en;GB0001530236;YES;14/02/2020;19/02/2020;https://api.fundinfo.com/document/eb717dc9659d545155d1e48e49f25dcf_310556/KID_GB_en_GB0001530236_YES_2020-02-14.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;310556;eb717dc9659d545155d1e48e49f25dcf;
MR;GB;en;GB0001530236;RES;30/04/2020;03/06/2020;https://api.fundinfo.com/document/1313f83d7f531226add9e67d5116ea05_440230/MR_GB_en_GB0001530236_RES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;440230;1313f83d7f531226add9e67d5116ea05;
MR;GB;en;GB0001530236;YES;30/04/2020;04/06/2020;https://api.fundinfo.com/document/80305c8de777dc43f0fed5d88c245379_268447/MR_GB_en_GB0001530236_YES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;268447;80305c8de777dc43f0fed5d88c245379;
SID;GB;en;GB0001530236;YES;01/09/2016;04/10/2017;https://api.fundinfo.com/document/97a52bb39a5b35de016f583d771d6c83_120701/SID_GB_en_GB0001530236_YES_2016-09-01.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;120701;97a52bb39a5b35de016f583d771d6c83;
KID;GB;en;GB0001530343;YES;31/01/2020;05/02/2020;https://api.fundinfo.com/document/1d73631ae65453721c863a4717443963_309855/KID_GB_en_GB0001530343_YES_2020-01-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;309855;1d73631ae65453721c863a4717443963;
MR;GB;en;GB0001530343;RES;30/04/2020;03/06/2020;https://api.fundinfo.com/document/2564198fdc2adecd398bcbaf9f7916d4_535847/MR_GB_en_GB0001530343_RES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;535847;2564198fdc2adecd398bcbaf9f7916d4;
MR;GB;en;GB0001530343;YES;30/04/2020;04/06/2020;https://api.fundinfo.com/document/2a23a1d45bc84d8219c57c2957bd1913_362458/MR_GB_en_GB0001530343_YES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;362458;2a23a1d45bc84d8219c57c2957bd1913;
SID;GB;en;GB0001530343;YES;01/09/2016;04/10/2017;https://api.fundinfo.com/document/97a52bb39a5b35de016f583d771d6c83_120701/SID_GB_en_GB0001530343_YES_2016-09-01.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;120701;97a52bb39a5b35de016f583d771d6c83;
KID;GB;en;GB0001530459;YES;31/01/2020;07/02/2020;https://api.fundinfo.com/document/ebb1a61bafe195c14dc5b15f04786228_310425/KID_GB_en_GB0001530459_YES_2020-01-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;310425;ebb1a61bafe195c14dc5b15f04786228;
MR;GB;en;GB0001530459;RES;30/04/2020;03/06/2020;https://api.fundinfo.com/document/b3f78b44eb86d9c64e56b919aa251c80_604557/MR_GB_en_GB0001530459_RES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;604557;b3f78b44eb86d9c64e56b919aa251c80;
MR;GB;en;GB0001530459;YES;30/04/2020;04/06/2020;https://api.fundinfo.com/document/80dfbd2e4d43b4c09ca2c2624d4416ba_371157/MR_GB_en_GB0001530459_YES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;371157;80dfbd2e4d43b4c09ca2c2624d4416ba;
SID;GB;en;GB0001530459;YES;01/09/2016;04/10/2017;https://api.fundinfo.com/document/97a52bb39a5b35de016f583d771d6c83_120701/SID_GB_en_GB0001530459_YES_2016-09-01.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;120701;97a52bb39a5b35de016f583d771d6c83;
KID;GB;en;GB0001530566;YES;12/06/2020;18/06/2020;https://api.fundinfo.com/document/59fcd895ae80822445293e438f31da21_310628/KID_GB_en_GB0001530566_YES_2020-06-12.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;310628;59fcd895ae80822445293e438f31da21;
MR;GB;en;GB0001530566;RES;30/04/2020;03/06/2020;https://api.fundinfo.com/document/dc85a81a493fe54926fc812f940f28fb_440198/MR_GB_en_GB0001530566_RES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;440198;dc85a81a493fe54926fc812f940f28fb;
MR;GB;en;GB0001530566;YES;30/04/2020;04/06/2020;https://api.fundinfo.com/document/dd2634a841801a3ce08bf5250df0e56a_268755/MR_GB_en_GB0001530566_YES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;268755;dd2634a841801a3ce08bf5250df0e56a;
SID;GB;en;GB0001530566;YES;01/09/2016;04/10/2017;https://api.fundinfo.com/document/97a52bb39a5b35de016f583d771d6c83_120701/SID_GB_en_GB0001530566_YES_2016-09-01.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;120701;97a52bb39a5b35de016f583d771d6c83;
SID;GB;en;GB0001531424;YES;01/09/2016;04/10/2017;https://api.fundinfo.com/document/97a52bb39a5b35de016f583d771d6c83_120701/SID_GB_en_GB0001531424_YES_2016-09-01.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;120701;97a52bb39a5b35de016f583d771d6c83;
KID;GB;en;GB0001531424;YES;31/01/2020;10/02/2020;https://api.fundinfo.com/document/8150c5a00505122b5c7307a3217886f0_310669/KID_GB_en_GB0001531424_YES_2020-01-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;310669;8150c5a00505122b5c7307a3217886f0;
MR;GB;en;GB0001531424;RES;30/04/2020;03/06/2020;https://api.fundinfo.com/document/dbd12549ecb3d04ef70fb5ecffcec538_614361/MR_GB_en_GB0001531424_RES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;614361;dbd12549ecb3d04ef70fb5ecffcec538;
MR;GB;en;GB0001531424;YES;30/04/2020;04/06/2020;https://api.fundinfo.com/document/b17a91850864cc0b14b556174805972b_376964/MR_GB_en_GB0001531424_YES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;376964;b17a91850864cc0b14b556174805972b;
SID;GB;en;GB0001531531;YES;01/09/2016;04/10/2017;https://api.fundinfo.com/document/97a52bb39a5b35de016f583d771d6c83_120701/SID_GB_en_GB0001531531_YES_2016-09-01.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;120701;97a52bb39a5b35de016f583d771d6c83;
KID;GB;en;GB0001531531;YES;31/01/2020;10/02/2020;https://api.fundinfo.com/document/71af1aafed1d7d85f6c2031d67cae54f_310414/KID_GB_en_GB0001531531_YES_2020-01-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;310414;71af1aafed1d7d85f6c2031d67cae54f;
MR;GB;en;GB0001531531;RES;30/04/2020;03/06/2020;https://api.fundinfo.com/document/dbd12549ecb3d04ef70fb5ecffcec538_614361/MR_GB_en_GB0001531531_RES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;614361;dbd12549ecb3d04ef70fb5ecffcec538;
MR;GB;en;GB0001531531;YES;30/04/2020;04/06/2020;https://api.fundinfo.com/document/f502fe265f77dc170bbddfdbfff23a79_376499/MR_GB_en_GB0001531531_YES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;376499;f502fe265f77dc170bbddfdbfff23a79;
MR;GB;en;GB0001531754;YES;30/04/2020;04/06/2020;https://api.fundinfo.com/document/a9a6bffd65020fe1cfc9d5924efce367_270447/MR_GB_en_GB0001531754_YES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;270447;a9a6bffd65020fe1cfc9d5924efce367;
SID;GB;en;GB0001531754;YES;01/09/2016;04/10/2017;https://api.fundinfo.com/document/97a52bb39a5b35de016f583d771d6c83_120701/SID_GB_en_GB0001531754_YES_2016-09-01.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;120701;97a52bb39a5b35de016f583d771d6c83;
KID;GB;en;GB0001531754;YES;31/01/2020;05/02/2020;https://api.fundinfo.com/document/9f0eb87d5c42ff45833ea8cded84704a_310694/KID_GB_en_GB0001531754_YES_2020-01-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;310694;9f0eb87d5c42ff45833ea8cded84704a;
MR;GB;en;GB0001531754;RES;30/04/2020;03/06/2020;https://api.fundinfo.com/document/12c75cfe0b37c179e1905646588d801a_522863/MR_GB_en_GB0001531754_RES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;522863;12c75cfe0b37c179e1905646588d801a;
SID;GB;en;GB0001531861;YES;01/09/2016;04/10/2017;https://api.fundinfo.com/document/97a52bb39a5b35de016f583d771d6c83_120701/SID_GB_en_GB0001531861_YES_2016-09-01.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;120701;97a52bb39a5b35de016f583d771d6c83;
KID;GB;en;GB0001531861;YES;31/01/2020;05/02/2020;https://api.fundinfo.com/document/73f62bd1c8c6c6dba711a547d0f93b48_311113/KID_GB_en_GB0001531861_YES_2020-01-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;311113;73f62bd1c8c6c6dba711a547d0f93b48;
MR;GB;en;GB0001531861;YES;30/04/2020;04/06/2020;https://api.fundinfo.com/document/a9a6bffd65020fe1cfc9d5924efce367_270447/MR_GB_en_GB0001531861_YES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;270447;a9a6bffd65020fe1cfc9d5924efce367;
MR;GB;en;GB0001531861;RES;30/04/2020;03/06/2020;https://api.fundinfo.com/document/12c75cfe0b37c179e1905646588d801a_522863/MR_GB_en_GB0001531861_RES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;522863;12c75cfe0b37c179e1905646588d801a;
KID;GB;en;GB0001533685;YES;07/02/2020;14/02/2020;https://api.fundinfo.com/document/608f692258198e009e8f72cd658d5e3a_310068/KID_GB_en_GB0001533685_YES_2020-02-07.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;310068;608f692258198e009e8f72cd658d5e3a;
MR;GB;en;GB0001533685;YES;30/04/2020;04/06/2020;https://api.fundinfo.com/document/31dfea91edb62e8f7833eb71b37117cd_372940/MR_GB_en_GB0001533685_YES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;372940;31dfea91edb62e8f7833eb71b37117cd;
SID;GB;en;GB0001533685;YES;01/09/2016;04/10/2017;https://api.fundinfo.com/document/97a52bb39a5b35de016f583d771d6c83_120701/SID_GB_en_GB0001533685_YES_2016-09-01.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;120701;97a52bb39a5b35de016f583d771d6c83;
KID;GB;en;GB0001533792;YES;31/01/2020;11/02/2020;https://api.fundinfo.com/document/973abd6e1b379e2cf09c90fe441c30c3_309733/KID_GB_en_GB0001533792_YES_2020-01-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;309733;973abd6e1b379e2cf09c90fe441c30c3;
MR;GB;en;GB0001533792;YES;30/04/2020;04/06/2020;https://api.fundinfo.com/document/31dfea91edb62e8f7833eb71b37117cd_372940/MR_GB_en_GB0001533792_YES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;372940;31dfea91edb62e8f7833eb71b37117cd;
SID;GB;en;GB0001533792;YES;01/09/2016;04/10/2017;https://api.fundinfo.com/document/97a52bb39a5b35de016f583d771d6c83_120701/SID_GB_en_GB0001533792_YES_2016-09-01.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;120701;97a52bb39a5b35de016f583d771d6c83;
KID;GB;en;GB0001647246;YES;06/03/2020;11/03/2020;https://api.fundinfo.com/document/6cd55ee5c2acb66bc02b29a2c3027890_310928/KID_GB_en_GB0001647246_YES_2020-03-06.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;310928;6cd55ee5c2acb66bc02b29a2c3027890;
MR;GB;en;GB0001647246;RES;30/04/2020;03/06/2020;https://api.fundinfo.com/document/f78c18d6863368ea386866d07e9318fc_440319/MR_GB_en_GB0001647246_RES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;440319;f78c18d6863368ea386866d07e9318fc;
MR;GB;en;GB0001647246;YES;30/04/2020;04/06/2020;https://api.fundinfo.com/document/cb2e92158d72ce82683b36d9749498a5_268541/MR_GB_en_GB0001647246_YES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;268541;cb2e92158d72ce82683b36d9749498a5;
SID;GB;en;GB0001647246;YES;01/09/2016;04/10/2017;https://api.fundinfo.com/document/97a52bb39a5b35de016f583d771d6c83_120701/SID_GB_en_GB0001647246_YES_2016-09-01.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;120701;97a52bb39a5b35de016f583d771d6c83;
KID;GB;en;GB0002051620;YES;01/06/2020;02/06/2020;https://api.fundinfo.com/document/9c0d536f31e4b07120b2acf493e866ef_106283/KID_GB_en_GB0002051620_YES_2020-06-01.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;106283;9c0d536f31e4b07120b2acf493e866ef;
MR;GB;en;GB0002051620;RES;31/05/2020;12/06/2020;https://api.fundinfo.com/document/c7f9a74be521303dd46cfdadf85cc60f_439162/MR_GB_en_GB0002051620_RES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;439162;c7f9a74be521303dd46cfdadf85cc60f;
KID;GB;en;GB0002051844;YES;02/06/2020;04/06/2020;https://api.fundinfo.com/document/e30422233f9599101ca7d2b1511140ba_105857/KID_GB_en_GB0002051844_YES_2020-06-02.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;105857;e30422233f9599101ca7d2b1511140ba;
MR;GB;en;GB0002051844;RES;31/05/2020;12/06/2020;https://api.fundinfo.com/document/f92bc130e90e744ee2fe87c060a37cc6_436204/MR_GB_en_GB0002051844_RES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;436204;f92bc130e90e744ee2fe87c060a37cc6;
KID;GB;en;GB0002365608;YES;07/02/2020;14/02/2020;https://api.fundinfo.com/document/90cfa8633800c7133c74a0ee67c988c7_311025/KID_GB_en_GB0002365608_YES_2020-02-07.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;311025;90cfa8633800c7133c74a0ee67c988c7;
MR;GB;en;GB0002365608;RES;30/04/2020;03/06/2020;https://api.fundinfo.com/document/ce7a91fd69b75355ba9fccc2fd5a98e1_418160/MR_GB_en_GB0002365608_RES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;418160;ce7a91fd69b75355ba9fccc2fd5a98e1;
MR;GB;en;GB0002365608;YES;30/04/2020;04/06/2020;https://api.fundinfo.com/document/1c9fd880258bdc33ee4efd0040031358_269667/MR_GB_en_GB0002365608_YES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;269667;1c9fd880258bdc33ee4efd0040031358;
SID;GB;en;GB0002365608;YES;01/09/2016;04/10/2017;https://api.fundinfo.com/document/97a52bb39a5b35de016f583d771d6c83_120701/SID_GB_en_GB0002365608_YES_2016-09-01.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;120701;97a52bb39a5b35de016f583d771d6c83;
MR;GB;en;GB0002473683;RES;31/05/2020;12/06/2020;https://api.fundinfo.com/document/28a6762d400362532906caf6a98cdece_444001/MR_GB_en_GB0002473683_RES_2020-05-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;444001;28a6762d400362532906caf6a98cdece;
KID;GB;en;GB0002473683;YES;16/01/2020;17/01/2020;https://api.fundinfo.com/document/85af8b9a96b5af4b69ed421d4fd385c6_106970/KID_GB_en_GB0002473683_YES_2020-01-16.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;106970;85af8b9a96b5af4b69ed421d4fd385c6;
KID;GB;en;GB0002702230;YES;07/02/2020;14/02/2020;https://api.fundinfo.com/document/966719baf093d57775aaf37b13dd8e6d_307907/KID_GB_en_GB0002702230_YES_2020-02-07.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;307907;966719baf093d57775aaf37b13dd8e6d;
MR;GB;en;GB0002702230;YES;30/04/2020;04/06/2020;https://api.fundinfo.com/document/6b6735c2e6dccae3ced57566aef32749_268118/MR_GB_en_GB0002702230_YES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;268118;6b6735c2e6dccae3ced57566aef32749;
SID;GB;en;GB0002702230;YES;01/09/2016;04/10/2017;https://api.fundinfo.com/document/97a52bb39a5b35de016f583d771d6c83_120701/SID_GB_en_GB0002702230_YES_2016-09-01.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;120701;97a52bb39a5b35de016f583d771d6c83;
KID;GB;en;GB0002702909;YES;07/02/2020;14/02/2020;https://api.fundinfo.com/document/63a63aae0e8fe2ee67a874f01d2865a7_309548/KID_GB_en_GB0002702909_YES_2020-02-07.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;309548;63a63aae0e8fe2ee67a874f01d2865a7;
MR;GB;en;GB0002702909;RES;30/04/2020;03/06/2020;https://api.fundinfo.com/document/53068161c0f03f226dcf834aaf8dcff3_425076/MR_GB_en_GB0002702909_RES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;425076;53068161c0f03f226dcf834aaf8dcff3;
MR;GB;en;GB0002702909;YES;30/04/2020;04/06/2020;https://api.fundinfo.com/document/61f9aed02d7625ac83dcd1e7dc3cd8fb_265894/MR_GB_en_GB0002702909_YES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;265894;61f9aed02d7625ac83dcd1e7dc3cd8fb;
SID;GB;en;GB0002702909;YES;01/09/2016;04/10/2017;https://api.fundinfo.com/document/97a52bb39a5b35de016f583d771d6c83_120701/SID_GB_en_GB0002702909_YES_2016-09-01.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;120701;97a52bb39a5b35de016f583d771d6c83;
SID;GB;en;GB0002703642;YES;01/09/2016;04/10/2017;https://api.fundinfo.com/document/97a52bb39a5b35de016f583d771d6c83_120701/SID_GB_en_GB0002703642_YES_2016-09-01.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;120701;97a52bb39a5b35de016f583d771d6c83;
KID;GB;en;GB0002703642;YES;14/02/2020;19/02/2020;https://api.fundinfo.com/document/f5ede3d9909f99e3f2aaf4bc88d0c510_309919/KID_GB_en_GB0002703642_YES_2020-02-14.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;309919;f5ede3d9909f99e3f2aaf4bc88d0c510;
MR;GB;en;GB0002703642;YES;30/04/2020;04/06/2020;https://api.fundinfo.com/document/9fe73223f61aa965ddc8739f7d4a3ff2_373169/MR_GB_en_GB0002703642_YES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;373169;9fe73223f61aa965ddc8739f7d4a3ff2;
KID;GB;en;GB0002769866;YES;31/01/2020;05/02/2020;https://api.fundinfo.com/document/f79960d77437412d3d1dda337f8c9186_310637/KID_GB_en_GB0002769866_YES_2020-01-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;310637;f79960d77437412d3d1dda337f8c9186;
MR;GB;en;GB0002769866;RES;30/04/2020;03/06/2020;https://api.fundinfo.com/document/12c75cfe0b37c179e1905646588d801a_522863/MR_GB_en_GB0002769866_RES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;522863;12c75cfe0b37c179e1905646588d801a;
MR;GB;en;GB0002769866;YES;30/04/2020;04/06/2020;https://api.fundinfo.com/document/a11441222d0f7013f0f3453a3d88eb8c_269895/MR_GB_en_GB0002769866_YES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;269895;a11441222d0f7013f0f3453a3d88eb8c;
SID;GB;en;GB0002769866;YES;01/09/2016;04/10/2017;https://api.fundinfo.com/document/97a52bb39a5b35de016f583d771d6c83_120701/SID_GB_en_GB0002769866_YES_2016-09-01.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;120701;97a52bb39a5b35de016f583d771d6c83;
KID;GB;en;GB0002770641;YES;31/01/2020;05/02/2020;https://api.fundinfo.com/document/a3195ed9976a0f608c68d60d4c6eb76d_310415/KID_GB_en_GB0002770641_YES_2020-01-31.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;310415;a3195ed9976a0f608c68d60d4c6eb76d;
MR;GB;en;GB0002770641;RES;30/04/2020;03/06/2020;https://api.fundinfo.com/document/44e316575b3ebe23d31f51ec15b90d2b_610170/MR_GB_en_GB0002770641_RES_2020-04-30.pdf?apiKey=44f06e90-7d8a-420d-8bb3-3fea5c7bf125;610170;44e316575b3ebe23d31f51ec15b90d2b;
